Case_ID,Sample_ID,Age_2010,Race,Sex,Highest_Grade_Completed,Marital_Status,Region,Income_Year,Income,avg_LT_rate
10436,14,53,Hispanic,Female,12TH GRADE,Married,North Central,2002,75000,5.480178064516129
10436,14,53,Hispanic,Female,12TH GRADE,Married,North Central,2004,75000,4.845420000000001
10436,14,53,Hispanic,Female,12TH GRADE,Married,North Central,2006,70000,4.76882
10436,14,53,Hispanic,Female,12TH GRADE,Married,North Central,2008,78000,4.556494023904381
10436,14,53,Hispanic,Female,12TH GRADE,Married,North Central,2010,75000,3.9247597609561753
10443,14,47,Hispanic,Female,11TH GRADE,Married,South,2000,21000,6.186852589641434
10443,14,47,Hispanic,Female,11TH GRADE,Married,South,2002,21000,5.480178064516129
10443,14,47,Hispanic,Female,11TH GRADE,Married,South,2004,22000,4.845420000000001
10443,14,47,Hispanic,Female,11TH GRADE,Married,South,2006,26700,4.76882
10443,14,47,Hispanic,Female,11TH GRADE,Married,South,2008,30000,4.556494023904381
10443,14,47,Hispanic,Female,11TH GRADE,Married,South,2010,27000,3.9247597609561753
10444,14,46,Hispanic,Female,2ND YEAR COLLEGE,Married,South,2000,20000,6.186852589641434
10444,14,46,Hispanic,Female,2ND YEAR COLLEGE,Married,South,2002,32000,5.480178064516129
10444,14,46,Hispanic,Female,2ND YEAR COLLEGE,Married,South,2004,29000,4.845420000000001
10444,14,46,Hispanic,Female,2ND YEAR COLLEGE,Married,South,2006,35000,4.76882
10444,14,46,Hispanic,Female,2ND YEAR COLLEGE,Married,South,2008,18000,4.556494023904381
10444,14,46,Hispanic,Female,2ND YEAR COLLEGE,Married,South,2010,10000,3.9247597609561753
10448,14,45,Hispanic,Female,4TH YEAR COLLEGE,Divorced,South,2000,33000,6.186852589641434
10448,14,45,Hispanic,Female,4TH YEAR COLLEGE,Divorced,South,2002,1200,5.480178064516129
10448,14,45,Hispanic,Female,4TH YEAR COLLEGE,Divorced,South,2004,25000,4.845420000000001
10448,14,45,Hispanic,Female,4TH YEAR COLLEGE,Divorced,South,2006,12000,4.76882
10448,14,45,Hispanic,Female,4TH YEAR COLLEGE,Divorced,South,2008,12000,4.556494023904381
10448,14,45,Hispanic,Female,4TH YEAR COLLEGE,Divorced,South,2010,0,3.9247597609561753
10449,11,48,Hispanic,Male,4TH YEAR COLLEGE,Married,South,2000,67000,6.186852589641434
10449,11,48,Hispanic,Male,4TH YEAR COLLEGE,Married,South,2002,78000,5.480178064516129
10449,11,48,Hispanic,Male,4TH YEAR COLLEGE,Married,South,2004,30000,4.845420000000001
10449,11,48,Hispanic,Male,4TH YEAR COLLEGE,Married,South,2006,84700,4.76882
10449,11,48,Hispanic,Male,4TH YEAR COLLEGE,Married,South,2008,105000,4.556494023904381
10449,11,48,Hispanic,Male,4TH YEAR COLLEGE,Married,South,2010,102000,3.9247597609561753
10450,14,51,Hispanic,Female,4TH YEAR COLLEGE,Divorced,South,2000,38000,6.186852589641434
10450,14,51,Hispanic,Female,4TH YEAR COLLEGE,Divorced,South,2002,40000,5.480178064516129
10450,14,51,Hispanic,Female,4TH YEAR COLLEGE,Divorced,South,2004,42000,4.845420000000001
10450,14,51,Hispanic,Female,4TH YEAR COLLEGE,Divorced,South,2006,40000,4.76882
10450,14,51,Hispanic,Female,4TH YEAR COLLEGE,Divorced,South,2008,40000,4.556494023904381
10450,14,51,Hispanic,Female,4TH YEAR COLLEGE,Divorced,South,2010,70000,3.9247597609561753
10453,10,48,Black,Male,12TH GRADE,Married,South,2000,8000,6.186852589641434
10453,10,48,Black,Male,12TH GRADE,Married,South,2002,2000,5.480178064516129
10453,10,48,Black,Male,12TH GRADE,Married,South,2004,0,4.845420000000001
10453,10,48,Black,Male,12TH GRADE,Married,South,2006,0,4.76882
10453,10,48,Black,Male,12TH GRADE,Married,South,2008,700,4.556494023904381
10453,10,48,Black,Male,12TH GRADE,Married,South,2010,1200,3.9247597609561753
10454,10,47,Black,Male,2ND YEAR COLLEGE,Divorced,South,2000,65000,6.186852589641434
10454,10,47,Black,Male,2ND YEAR COLLEGE,Divorced,South,2002,49000,5.480178064516129
10454,10,47,Black,Male,2ND YEAR COLLEGE,Divorced,South,2004,65000,4.845420000000001
10454,10,47,Black,Male,2ND YEAR COLLEGE,Divorced,South,2006,84000,4.76882
10454,10,47,Black,Male,2ND YEAR COLLEGE,Divorced,South,2008,84000,4.556494023904381
10454,10,47,Black,Male,2ND YEAR COLLEGE,Divorced,South,2010,92000,3.9247597609561753
10455,10,49,Black,Male,2ND YEAR COLLEGE,Married,South,2000,15000,6.186852589641434
10455,10,49,Black,Male,2ND YEAR COLLEGE,Married,South,2002,16000,5.480178064516129
10455,10,49,Black,Male,2ND YEAR COLLEGE,Married,South,2004,32000,4.845420000000001
10455,10,49,Black,Male,2ND YEAR COLLEGE,Married,South,2006,27000,4.76882
10455,10,49,Black,Male,2ND YEAR COLLEGE,Married,South,2008,27000,4.556494023904381
10455,10,49,Black,Male,2ND YEAR COLLEGE,Married,South,2010,29000,3.9247597609561753
10468,14,49,Hispanic,Female,1ST YEAR COLLEGE,Divorced,West,2000,33500,6.186852589641434
10468,14,49,Hispanic,Female,1ST YEAR COLLEGE,Divorced,West,2002,29000,5.480178064516129
10468,14,49,Hispanic,Female,1ST YEAR COLLEGE,Divorced,West,2004,23000,4.845420000000001
10468,14,49,Hispanic,Female,1ST YEAR COLLEGE,Divorced,West,2006,36000,4.76882
10468,14,49,Hispanic,Female,1ST YEAR COLLEGE,Divorced,West,2008,45000,4.556494023904381
10468,14,49,Hispanic,Female,1ST YEAR COLLEGE,Divorced,West,2010,36000,3.9247597609561753
10469,10,51,Black,Male,6TH YEAR COLLEGE,Never Married,West,2000,18000,6.186852589641434
10469,10,51,Black,Male,6TH YEAR COLLEGE,Never Married,West,2002,24000,5.480178064516129
10469,10,51,Black,Male,6TH YEAR COLLEGE,Never Married,West,2004,27000,4.845420000000001
10469,10,51,Black,Male,6TH YEAR COLLEGE,Never Married,West,2006,40000,4.76882
10469,10,51,Black,Male,6TH YEAR COLLEGE,Never Married,West,2008,47000,4.556494023904381
10469,10,51,Black,Male,6TH YEAR COLLEGE,Never Married,West,2010,53000,3.9247597609561753
10470,10,50,Black,Male,4TH YEAR COLLEGE,Never Married,West,2000,21000,6.186852589641434
10470,10,50,Black,Male,4TH YEAR COLLEGE,Never Married,West,2002,32000,5.480178064516129
10470,10,50,Black,Male,4TH YEAR COLLEGE,Never Married,West,2004,42000,4.845420000000001
10470,10,50,Black,Male,4TH YEAR COLLEGE,Never Married,West,2006,42000,4.76882
10470,10,50,Black,Male,4TH YEAR COLLEGE,Never Married,West,2008,49000,4.556494023904381
10470,10,50,Black,Male,4TH YEAR COLLEGE,Never Married,West,2010,65000,3.9247597609561753
10472,14,45,Hispanic,Female,9TH GRADE,Married,West,2000,24000,6.186852589641434
10472,14,45,Hispanic,Female,9TH GRADE,Married,West,2002,23000,5.480178064516129
10472,14,45,Hispanic,Female,9TH GRADE,Married,West,2004,0,4.845420000000001
10472,14,45,Hispanic,Female,9TH GRADE,Married,West,2006,1500,4.76882
10472,14,45,Hispanic,Female,9TH GRADE,Married,West,2008,17000,4.556494023904381
10472,14,45,Hispanic,Female,9TH GRADE,Married,West,2010,20000,3.9247597609561753
10478,14,48,Hispanic,Female,10TH GRADE,Divorced,West,2000,17000,6.186852589641434
10478,14,48,Hispanic,Female,10TH GRADE,Divorced,West,2002,16000,5.480178064516129
10478,14,48,Hispanic,Female,10TH GRADE,Divorced,West,2004,18000,4.845420000000001
10478,14,48,Hispanic,Female,10TH GRADE,Divorced,West,2006,20000,4.76882
10478,14,48,Hispanic,Female,10TH GRADE,Divorced,West,2008,23721,4.556494023904381
10478,14,48,Hispanic,Female,10TH GRADE,Divorced,West,2010,28000,3.9247597609561753
10479,11,45,Hispanic,Male,1ST YEAR COLLEGE,Divorced,West,2000,32000,6.186852589641434
10479,11,45,Hispanic,Male,1ST YEAR COLLEGE,Divorced,West,2002,34000,5.480178064516129
10479,11,45,Hispanic,Male,1ST YEAR COLLEGE,Divorced,West,2004,50000,4.845420000000001
10479,11,45,Hispanic,Male,1ST YEAR COLLEGE,Divorced,West,2006,45000,4.76882
10479,11,45,Hispanic,Male,1ST YEAR COLLEGE,Divorced,West,2008,48000,4.556494023904381
10479,11,45,Hispanic,Male,1ST YEAR COLLEGE,Divorced,West,2010,45000,3.9247597609561753
10481,14,52,Hispanic,Female,12TH GRADE,Divorced,West,2000,32000,6.186852589641434
10481,14,52,Hispanic,Female,12TH GRADE,Divorced,West,2002,0,5.480178064516129
10481,14,52,Hispanic,Female,12TH GRADE,Divorced,West,2004,265933,4.845420000000001
10481,14,52,Hispanic,Female,12TH GRADE,Divorced,West,2006,279816,4.76882
10481,14,52,Hispanic,Female,12TH GRADE,Divorced,West,2008,12000,4.556494023904381
10481,14,52,Hispanic,Female,12TH GRADE,Divorced,West,2010,20000,3.9247597609561753
10487,10,47,Black,Male,12TH GRADE,Married,West,2000,24900,6.186852589641434
10487,10,47,Black,Male,12TH GRADE,Married,West,2002,38000,5.480178064516129
10487,10,47,Black,Male,12TH GRADE,Married,West,2004,40000,4.845420000000001
10487,10,47,Black,Male,12TH GRADE,Married,West,2006,38000,4.76882
10487,10,47,Black,Male,12TH GRADE,Married,West,2008,36000,4.556494023904381
10487,10,47,Black,Male,12TH GRADE,Married,West,2010,38400,3.9247597609561753
10491,13,49,Black,Female,11TH GRADE,Never Married,West,2000,0,6.186852589641434
10491,13,49,Black,Female,11TH GRADE,Never Married,West,2002,0,5.480178064516129
10491,13,49,Black,Female,11TH GRADE,Never Married,West,2004,0,4.845420000000001
10491,13,49,Black,Female,11TH GRADE,Never Married,West,2006,0,4.76882
10491,13,49,Black,Female,11TH GRADE,Never Married,West,2008,0,4.556494023904381
10491,13,49,Black,Female,11TH GRADE,Never Married,West,2010,0,3.9247597609561753
10492,11,47,Hispanic,Male,1ST YEAR COLLEGE,Married,West,2000,25000,6.186852589641434
10492,11,47,Hispanic,Male,1ST YEAR COLLEGE,Married,West,2002,18000,5.480178064516129
10492,11,47,Hispanic,Male,1ST YEAR COLLEGE,Married,West,2004,20000,4.845420000000001
10492,11,47,Hispanic,Male,1ST YEAR COLLEGE,Married,West,2006,0,4.76882
10492,11,47,Hispanic,Male,1ST YEAR COLLEGE,Married,West,2008,0,4.556494023904381
10492,11,47,Hispanic,Male,1ST YEAR COLLEGE,Married,West,2010,0,3.9247597609561753
10500,14,52,Hispanic,Female,1ST YEAR COLLEGE,Married,West,2000,4000,6.186852589641434
10500,14,52,Hispanic,Female,1ST YEAR COLLEGE,Married,West,2002,39000,5.480178064516129
10500,14,52,Hispanic,Female,1ST YEAR COLLEGE,Married,West,2004,0,4.845420000000001
10500,14,52,Hispanic,Female,1ST YEAR COLLEGE,Married,West,2006,6000,4.76882
10500,14,52,Hispanic,Female,1ST YEAR COLLEGE,Married,West,2008,10000,4.556494023904381
10500,14,52,Hispanic,Female,1ST YEAR COLLEGE,Married,West,2010,10000,3.9247597609561753
10501,11,52,Hispanic,Male,2ND YEAR COLLEGE,Married,West,2000,44000,6.186852589641434
10501,11,52,Hispanic,Male,2ND YEAR COLLEGE,Married,West,2002,62000,5.480178064516129
10501,11,52,Hispanic,Male,2ND YEAR COLLEGE,Married,West,2004,73000,4.845420000000001
10501,11,52,Hispanic,Male,2ND YEAR COLLEGE,Married,West,2006,83000,4.76882
10501,11,52,Hispanic,Male,2ND YEAR COLLEGE,Married,West,2008,95000,4.556494023904381
10501,11,52,Hispanic,Male,2ND YEAR COLLEGE,Married,West,2010,99000,3.9247597609561753
10503,11,50,Hispanic,Male,12TH GRADE,Married,West,2000,60000,6.186852589641434
10503,11,50,Hispanic,Male,12TH GRADE,Married,West,2002,62000,5.480178064516129
10503,11,50,Hispanic,Male,12TH GRADE,Married,West,2004,60000,4.845420000000001
10503,11,50,Hispanic,Male,12TH GRADE,Married,West,2006,110000,4.76882
10503,11,50,Hispanic,Male,12TH GRADE,Married,West,2008,102000,4.556494023904381
10503,11,50,Hispanic,Male,12TH GRADE,Married,West,2010,106000,3.9247597609561753
10506,14,50,Hispanic,Female,9TH GRADE,Married,West,2000,0,6.186852589641434
10506,14,50,Hispanic,Female,9TH GRADE,Married,West,2002,3200,5.480178064516129
10506,14,50,Hispanic,Female,9TH GRADE,Married,West,2004,600,4.845420000000001
10506,14,50,Hispanic,Female,9TH GRADE,Married,West,2006,2268,4.76882
10506,14,50,Hispanic,Female,9TH GRADE,Married,West,2008,0,4.556494023904381
10506,14,50,Hispanic,Female,9TH GRADE,Married,West,2010,0,3.9247597609561753
10507,14,49,Hispanic,Female,1ST YEAR COLLEGE,Married,South,2000,0,6.186852589641434
10507,14,49,Hispanic,Female,1ST YEAR COLLEGE,Married,South,2002,0,5.480178064516129
10507,14,49,Hispanic,Female,1ST YEAR COLLEGE,Married,South,2004,24000,4.845420000000001
10507,14,49,Hispanic,Female,1ST YEAR COLLEGE,Married,South,2006,0,4.76882
10507,14,49,Hispanic,Female,1ST YEAR COLLEGE,Married,South,2008,0,4.556494023904381
10507,14,49,Hispanic,Female,1ST YEAR COLLEGE,Married,South,2010,5000,3.9247597609561753
10509,11,51,Hispanic,Male,2ND YEAR COLLEGE,Never Married,West,2000,0,6.186852589641434
10509,11,51,Hispanic,Male,2ND YEAR COLLEGE,Never Married,West,2002,0,5.480178064516129
10509,11,51,Hispanic,Male,2ND YEAR COLLEGE,Never Married,West,2004,0,4.845420000000001
10509,11,51,Hispanic,Male,2ND YEAR COLLEGE,Never Married,West,2006,0,4.76882
10509,11,51,Hispanic,Male,2ND YEAR COLLEGE,Never Married,West,2008,0,4.556494023904381
10509,11,51,Hispanic,Male,2ND YEAR COLLEGE,Never Married,West,2010,0,3.9247597609561753
10514,14,45,Hispanic,Female,3RD YEAR COLLEGE,Never Married,West,2000,30000,6.186852589641434
10514,14,45,Hispanic,Female,3RD YEAR COLLEGE,Never Married,West,2002,35000,5.480178064516129
10514,14,45,Hispanic,Female,3RD YEAR COLLEGE,Never Married,West,2004,36000,4.845420000000001
10514,14,45,Hispanic,Female,3RD YEAR COLLEGE,Never Married,West,2006,37000,4.76882
10514,14,45,Hispanic,Female,3RD YEAR COLLEGE,Never Married,West,2008,35000,4.556494023904381
10514,14,45,Hispanic,Female,3RD YEAR COLLEGE,Never Married,West,2010,35000,3.9247597609561753
10519,11,50,Hispanic,Male,3RD GRADE,Married,West,2000,26000,6.186852589641434
10519,11,50,Hispanic,Male,3RD GRADE,Married,West,2002,24000,5.480178064516129
10519,11,50,Hispanic,Male,3RD GRADE,Married,West,2004,26000,4.845420000000001
10519,11,50,Hispanic,Male,3RD GRADE,Married,West,2006,26000,4.76882
10519,11,50,Hispanic,Male,3RD GRADE,Married,West,2008,32900,4.556494023904381
10519,11,50,Hispanic,Male,3RD GRADE,Married,West,2010,33000,3.9247597609561753
10520,11,51,Hispanic,Male,3RD GRADE,Married,West,2000,12000,6.186852589641434
10520,11,51,Hispanic,Male,3RD GRADE,Married,West,2002,0,5.480178064516129
10520,11,51,Hispanic,Male,3RD GRADE,Married,West,2004,23000,4.845420000000001
10520,11,51,Hispanic,Male,3RD GRADE,Married,West,2006,0,4.76882
10520,11,51,Hispanic,Male,3RD GRADE,Married,West,2008,16000,4.556494023904381
10520,11,51,Hispanic,Male,3RD GRADE,Married,West,2010,12000,3.9247597609561753
10522,14,49,Hispanic,Female,6TH GRADE,Married,South,2000,2000,6.186852589641434
10522,14,49,Hispanic,Female,6TH GRADE,Married,South,2002,3000,5.480178064516129
10522,14,49,Hispanic,Female,6TH GRADE,Married,South,2004,5200,4.845420000000001
10522,14,49,Hispanic,Female,6TH GRADE,Married,South,2006,5250,4.76882
10522,14,49,Hispanic,Female,6TH GRADE,Married,South,2008,9700,4.556494023904381
10522,14,49,Hispanic,Female,6TH GRADE,Married,South,2010,10000,3.9247597609561753
10527,11,45,Hispanic,Male,10TH GRADE,Divorced,West,2000,0,6.186852589641434
10527,11,45,Hispanic,Male,10TH GRADE,Divorced,West,2002,0,5.480178064516129
10527,11,45,Hispanic,Male,10TH GRADE,Divorced,West,2004,0,4.845420000000001
10527,11,45,Hispanic,Male,10TH GRADE,Divorced,West,2006,0,4.76882
10527,11,45,Hispanic,Male,10TH GRADE,Divorced,West,2008,0,4.556494023904381
10527,11,45,Hispanic,Male,10TH GRADE,Divorced,West,2010,0,3.9247597609561753
10528,13,49,Black,Female,11TH GRADE,Never Married,West,2000,0,6.186852589641434
10528,13,49,Black,Female,11TH GRADE,Never Married,West,2002,0,5.480178064516129
10528,13,49,Black,Female,11TH GRADE,Never Married,West,2004,0,4.845420000000001
10528,13,49,Black,Female,11TH GRADE,Never Married,West,2006,0,4.76882
10528,13,49,Black,Female,11TH GRADE,Never Married,West,2008,225,4.556494023904381
10528,13,49,Black,Female,11TH GRADE,Never Married,West,2010,200,3.9247597609561753
10531,11,46,Hispanic,Male,2ND YEAR COLLEGE,Married,West,2000,30000,6.186852589641434
10531,11,46,Hispanic,Male,2ND YEAR COLLEGE,Married,West,2002,42000,5.480178064516129
10531,11,46,Hispanic,Male,2ND YEAR COLLEGE,Married,West,2004,40000,4.845420000000001
10531,11,46,Hispanic,Male,2ND YEAR COLLEGE,Married,West,2006,41000,4.76882
10531,11,46,Hispanic,Male,2ND YEAR COLLEGE,Married,West,2008,45000,4.556494023904381
10531,11,46,Hispanic,Male,2ND YEAR COLLEGE,Married,West,2010,50000,3.9247597609561753
10532,14,51,Hispanic,Female,12TH GRADE,Never Married,West,2000,5760,6.186852589641434
10532,14,51,Hispanic,Female,12TH GRADE,Never Married,West,2002,0,5.480178064516129
10532,14,51,Hispanic,Female,12TH GRADE,Never Married,West,2004,200,4.845420000000001
10532,14,51,Hispanic,Female,12TH GRADE,Never Married,West,2006,2100,4.76882
10532,14,51,Hispanic,Female,12TH GRADE,Never Married,West,2008,1500,4.556494023904381
10532,14,51,Hispanic,Female,12TH GRADE,Never Married,West,2010,5000,3.9247597609561753
10535,14,49,Hispanic,Female,2ND YEAR COLLEGE,Widowed,West,2000,18000,6.186852589641434
10535,14,49,Hispanic,Female,2ND YEAR COLLEGE,Widowed,West,2002,19000,5.480178064516129
10535,14,49,Hispanic,Female,2ND YEAR COLLEGE,Widowed,West,2004,29000,4.845420000000001
10535,14,49,Hispanic,Female,2ND YEAR COLLEGE,Widowed,West,2006,29000,4.76882
10535,14,49,Hispanic,Female,2ND YEAR COLLEGE,Widowed,West,2008,3000,4.556494023904381
10535,14,49,Hispanic,Female,2ND YEAR COLLEGE,Widowed,West,2010,40000,3.9247597609561753
10536,14,47,Hispanic,Female,1ST YEAR COLLEGE,Never Married,West,2000,17300,6.186852589641434
10536,14,47,Hispanic,Female,1ST YEAR COLLEGE,Never Married,West,2002,13000,5.480178064516129
10536,14,47,Hispanic,Female,1ST YEAR COLLEGE,Never Married,West,2004,18000,4.845420000000001
10536,14,47,Hispanic,Female,1ST YEAR COLLEGE,Never Married,West,2006,25000,4.76882
10536,14,47,Hispanic,Female,1ST YEAR COLLEGE,Never Married,West,2008,23000,4.556494023904381
10536,14,47,Hispanic,Female,1ST YEAR COLLEGE,Never Married,West,2010,26000,3.9247597609561753
10537,14,45,Hispanic,Female,12TH GRADE,Separated,West,2000,16000,6.186852589641434
10537,14,45,Hispanic,Female,12TH GRADE,Separated,West,2002,15000,5.480178064516129
10537,14,45,Hispanic,Female,12TH GRADE,Separated,West,2004,22000,4.845420000000001
10537,14,45,Hispanic,Female,12TH GRADE,Separated,West,2006,22000,4.76882
10537,14,45,Hispanic,Female,12TH GRADE,Separated,West,2008,36200,4.556494023904381
10537,14,45,Hispanic,Female,12TH GRADE,Separated,West,2010,38000,3.9247597609561753
10538,14,49,Hispanic,Female,9TH GRADE,Widowed,West,2000,2000,6.186852589641434
10538,14,49,Hispanic,Female,9TH GRADE,Widowed,West,2002,14000,5.480178064516129
10538,14,49,Hispanic,Female,9TH GRADE,Widowed,West,2004,0,4.845420000000001
10538,14,49,Hispanic,Female,9TH GRADE,Widowed,West,2006,0,4.76882
10538,14,49,Hispanic,Female,9TH GRADE,Widowed,West,2008,0,4.556494023904381
10538,14,49,Hispanic,Female,9TH GRADE,Widowed,West,2010,0,3.9247597609561753
10540,11,48,Hispanic,Male,11TH GRADE,Divorced,West,2000,21780,6.186852589641434
10540,11,48,Hispanic,Male,11TH GRADE,Divorced,West,2002,31056,5.480178064516129
10540,11,48,Hispanic,Male,11TH GRADE,Divorced,West,2004,36400,4.845420000000001
10540,11,48,Hispanic,Male,11TH GRADE,Divorced,West,2006,34000,4.76882
10540,11,48,Hispanic,Male,11TH GRADE,Divorced,West,2008,44000,4.556494023904381
10540,11,48,Hispanic,Male,11TH GRADE,Divorced,West,2010,40300,3.9247597609561753
10541,11,47,Hispanic,Male,12TH GRADE,Never Married,West,2000,32000,6.186852589641434
10541,11,47,Hispanic,Male,12TH GRADE,Never Married,West,2002,34800,5.480178064516129
10541,11,47,Hispanic,Male,12TH GRADE,Never Married,West,2004,20000,4.845420000000001
10541,11,47,Hispanic,Male,12TH GRADE,Never Married,West,2006,28000,4.76882
10541,11,47,Hispanic,Male,12TH GRADE,Never Married,West,2008,38000,4.556494023904381
10541,11,47,Hispanic,Male,12TH GRADE,Never Married,West,2010,29000,3.9247597609561753
