"","Case_ID","Sample_ID","Income_2000","Income_2002","Income_2004","Income_2006","Income_2008","Income_2010","Age_2010","Race","Sex","Highest_Grade_Completed","Marital_Status","Region"
"4935",11568,15,0,31000,75000,111000,1e+05,0,52,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Divorced","North Central"
"4936",11581,15,26000,17000,24000,30000,36000,48500,52,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","West"
"4937",11587,15,30000,30000,28460,30000,36000,45000,50,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","North Central"
"4938",11594,17,29000,25000,53000,55000,72000,74000,51,"Hispanic","Male","2ND YEAR COLLEGE","Married","South"
"4939",11598,15,17800,22881,29500,32000,15000,25000,50,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","North Central"
"4940",11601,17,0,0,23000,51000,61000,72000,50,"Hispanic","Male","4TH YEAR COLLEGE","Married","South"
"4941",11651,16,36000,40000,46000,55000,78000,59133,52,"Black","Male","4TH YEAR COLLEGE","Married","South"
"4942",11654,15,40000,36000,43000,41000,40000,40000,52,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","South"
"4943",11656,15,26000,25000,28665,28000,30000,30000,50,"Non-Black/Non-Hispanic","Male","10TH GRADE","Married","South"
"4944",11658,16,25000,30000,35000,41500,35000,50000,50,"Black","Male","12TH GRADE","Married","South"
"4945",11672,15,62000,50000,47000,50000,89000,90000,51,"Non-Black/Non-Hispanic","Male","11TH GRADE","Married","Northeast"
"4946",11674,15,22784,26000,31000,32000,37000,39000,50,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","South"
"4947",11686,15,0,0,0,110000,110000,115000,52,"Non-Black/Non-Hispanic","Male","8TH YEAR COLLEGE OR MORE","Married","South"
"4948",11703,15,61000,40000,46000,50000,51000,60498,52,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Married","North Central"
"4949",11704,15,60000,71000,70000,72000,73000,88000,50,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"4950",11738,17,70000,35000,56000,66000,89000,70000,51,"Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"4951",11745,15,65000,70000,120000,92000,307823,600,51,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","West"
"4952",11751,1,23000,50000,35000,10000,20000,5200,51,"Non-Black/Non-Hispanic","Male","11TH GRADE","Never Married","South"
"4953",11752,7,14000,22000,12000,0,0,0,52,"Black","Female","12TH GRADE","Married","South"
"4954",11755,1,0,45000,0,60000,0,50000,45,"Non-Black/Non-Hispanic","Male","11TH GRADE","Married","Northeast"
"4955",11756,5,39000,41000,43000,46000,57000,70000,50,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","Northeast"
"4956",11758,1,39500,40000,52000,70000,74000,88000,45,"Non-Black/Non-Hispanic","Male","6TH YEAR COLLEGE","Married","Northeast"
"4957",11759,1,53000,28000,55000,50000,65000,51000,45,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"4958",11760,3,4000,4000,4500,4000,5000,4000,47,"Black","Male","12TH GRADE","Never Married","South"
"4959",11761,7,32273,20000,40000,30000,0,12960,45,"Black","Female","2ND YEAR COLLEGE","Separated","Northeast"
"4960",11762,3,30000,19200,30000,1e+05,0,47000,52,"Black","Male","11TH GRADE","Married","Northeast"
"4961",11769,5,2000,8000,8000,8000,10000,8000,49,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Divorced","Northeast"
"4962",11770,1,39000,38684,42000,44000,49000,53000,48,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"4963",11775,1,105000,72600,130000,76000,93000,130000,45,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","Northeast"
"4964",11776,3,30000,31000,15000,25000,30000,22000,51,"Black","Male","10TH GRADE","Married","Northeast"
"4965",11777,7,72000,75000,60000,74500,78360,27000,51,"Black","Female","4TH YEAR COLLEGE","Divorced","Northeast"
"4966",11778,7,15000,48000,39000,32900,40000,0,49,"Black","Female","4TH YEAR COLLEGE","Divorced","Northeast"
"4967",11781,5,75000,80000,35000,0,0,40000,45,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","South"
"4968",11783,5,2340,0,0,0,0,40,45,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Divorced","South"
"4969",11785,8,55000,66000,70000,78000,62000,63000,48,"Hispanic","Female","4TH YEAR COLLEGE","Divorced","South"
"4970",11786,8,50000,54000,68000,65000,74500,75000,46,"Hispanic","Female","12TH GRADE","Divorced","Northeast"
"4971",11787,5,11500,10000,12000,8000,7900,7000,49,"Non-Black/Non-Hispanic","Female","11TH GRADE","Married","Northeast"
"4972",11790,1,60000,75000,0,0,1e+05,1e+05,47,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","South"
"4973",11791,1,92000,236000,12100,123000,137000,139500,45,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","North Central"
"4974",11794,5,39000,48000,49000,40000,49000,48000,46,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"4975",11797,7,15000,20000,7000,1200,14000,21000,45,"Black","Female","2ND YEAR COLLEGE","Never Married","North Central"
"4976",11800,5,50000,60000,80000,60000,37000,10000,52,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","West"
"4977",11802,7,24000,19500,25000,7000,19500,21000,49,"Black","Female","12TH GRADE","Separated","North Central"
"4978",11805,1,90000,120000,132000,148000,307823,312324,45,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","North Central"
"4979",11806,1,62000,73000,63000,63000,66500,60400,45,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Married","North Central"
"4980",11807,5,44000,60000,70000,80000,81000,85000,45,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"4981",11809,1,41000,45580,47800,39000,53000,57300,46,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Never Married","South"
"4982",11811,5,15000,18000,12000,8000,6000,6000,51,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","North Central"
"4983",11812,5,0,0,0,0,0,0,50,"Non-Black/Non-Hispanic","Female","12TH GRADE","Never Married","North Central"
"4984",11813,5,15735,25000,48000,30456,34000,30000,48,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","North Central"
"4985",11814,5,5200,0,5300,9000,2000,0,46,"Non-Black/Non-Hispanic","Female","8TH GRADE","Never Married","North Central"
"4986",11815,5,1500,15000,17000,1300,25000,19500,49,"Non-Black/Non-Hispanic","Female","1ST YEAR COLLEGE","Married","South"
"4987",11818,6,7500,13000,12000,13000,14000,14000,47,"Non-Black/Non-Hispanic","Female","10TH GRADE","Divorced","North Central"
"4988",11819,5,35000,36000,17000,27700,27000,48000,48,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Divorced","South"
"4989",11820,1,55000,65000,42000,50000,56000,52000,48,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"4990",11823,1,115000,0,265933,279816,0,45000,49,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"4991",11824,1,7000,5520,47000,1e+05,110000,120000,46,"Non-Black/Non-Hispanic","Male","8TH YEAR COLLEGE OR MORE","Married","West"
"4992",11825,3,42000,40000,38000,40000,48000,65000,46,"Black","Male","12TH GRADE","Married","South"
"4993",11827,7,0,0,0,0,0,0,50,"Black","Female","12TH GRADE","Never Married","South"
"4994",11828,3,18000,17000,20000,20000,15000,20000,49,"Black","Male","11TH GRADE","Never Married","South"
"4995",11831,8,23000,32895,31000,36000,38000,40000,50,"Hispanic","Female","12TH GRADE","Never Married","South"
"4996",11834,5,30000,17000,0,0,0,0,51,"Non-Black/Non-Hispanic","Female","9TH GRADE","Married","South"
"4997",11835,5,32000,37159,30000,14000,3000,5000,50,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","South"
"4998",11836,3,14000,13600,18000,0,0,0,51,"Black","Male","12TH GRADE","Divorced","South"
"4999",11837,3,0,0,30000,25000,32000,35000,47,"Black","Male","12TH GRADE","Married","South"
"5000",11839,7,35000,37000,40000,45000,36000,34000,45,"Black","Female","12TH GRADE","Divorced","South"
"5001",11841,3,39000,44000,44000,57000,70000,1e+05,47,"Black","Male","2ND YEAR COLLEGE","Married","South"
"5002",11845,8,33000,40000,40000,40000,45000,45000,48,"Hispanic","Female","2ND YEAR COLLEGE","Divorced","South"
"5003",11846,4,28000,38000,36000,54000,56000,64000,47,"Hispanic","Male","12TH GRADE","Married","West"
"5004",11847,5,0,0,0,0,0,0,49,"Non-Black/Non-Hispanic","Female","12TH GRADE","Separated","South"
"5005",11848,7,24000,0,22500,24500,28000,28500,48,"Black","Female","4TH YEAR COLLEGE","Never Married","South"
"5006",11849,3,51000,35000,40000,50000,45000,44000,46,"Black","Male","12TH GRADE","Never Married","South"
"5007",11850,5,28000,32000,32000,32000,29900,33000,46,"Non-Black/Non-Hispanic","Female","8TH GRADE","Widowed","South"
"5008",11857,1,28000,25000,0,0,0,0,51,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Married","South"
"5009",11858,6,36000,45000,24000,24000,54000,10000,52,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"5010",11861,8,23000,17000,24000,8000,6000,0,50,"Hispanic","Female","10TH GRADE","Never Married","West"
"5011",11863,1,64000,77000,68000,77919,80000,100193,48,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Married","South"
"5012",11864,4,40000,800,40000,24000,0,0,45,"Hispanic","Male","9TH GRADE","Married","West"
"5013",11866,5,30000,0,30000,0,9000,10000,50,"Non-Black/Non-Hispanic","Female","5TH YEAR COLLEGE","Married","West"
"5014",11868,5,68000,86000,110000,102831,116000,135000,45,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","West"
"5015",11869,5,28000,32743,35000,38400,42900,48000,49,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","North Central"
"5016",11870,5,35000,4000,265933,11000,5100,0,47,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","North Central"
"5017",11872,1,34900,36000,38000,24500,45000,65000,48,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Married","West"
"5018",11873,5,53000,57000,52000,65000,70000,85000,50,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","West"
"5019",11875,1,37481,44330,50000,57000,69700,78561,46,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","West"
"5020",11877,5,0,0,0,0,0,0,46,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"5021",11879,5,1985,5400,12000,13691,19500,4000,49,"Non-Black/Non-Hispanic","Female","12TH GRADE","Divorced","West"
"5022",11880,1,40000,35000,30000,15000,50000,36000,46,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","West"
"5023",11881,5,20000,0,30000,15000,30000,36000,53,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Never Married","West"
"5024",11883,4,10000,10000,29000,44000,26269,14310,50,"Hispanic","Male","1ST YEAR COLLEGE","Separated","West"
"5025",11884,4,17000,5500,5000,2200,3500,75,49,"Hispanic","Male","12TH GRADE","Divorced","West"
"5026",11885,8,18000,24000,27000,0,18000,17250,45,"Hispanic","Female","11TH GRADE","Married","West"
"5027",11886,5,10000,22000,16000,10000,26000,20000,52,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","North Central"
"5028",11887,1,6425,16820,18381,24200,40000,28000,50,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","West"
"5029",11888,1,30000,39000,44000,45000,48000,45000,48,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","West"
"5030",11889,1,32000,35503,40000,40000,43000,44000,45,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","North Central"
"5031",11890,4,64000,65000,60000,50400,68000,68000,51,"Hispanic","Male","6TH GRADE","Divorced","West"
"5032",11893,1,90000,236000,265933,279816,40000,312324,47,"Non-Black/Non-Hispanic","Male","7TH YEAR COLLEGE","Married","West"
"5033",11894,5,15600,16000,13352,30330,36694,39726,50,"Non-Black/Non-Hispanic","Female","UNGRADED","Married","South"
"5034",11898,5,35000,45000,60000,58500,1e+05,70000,50,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","South"
"5035",11899,5,0,1896,240,0,0,0,47,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Widowed","West"
"5036",11901,5,22000,22500,25000,29000,24000,28000,49,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Divorced","North Central"
"5037",11902,5,29500,36000,40000,48000,56000,56000,51,"Non-Black/Non-Hispanic","Female","5TH YEAR COLLEGE","Divorced","North Central"
"5038",11904,4,50934,66000,64000,63854,61000,57000,49,"Hispanic","Male","10TH GRADE","Divorced","West"
"5039",11908,1,47890,48900,46000,45000,47000,33000,49,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","Northeast"
"5040",11909,5,16000,14756,14000,16000,22617,29000,46,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Divorced","Northeast"
"5041",11911,1,24000,28000,39000,46000,35000,45000,50,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","West"
"5042",11913,1,45240,52500,54392,58300,57181,74422,48,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","South"
"5043",11915,5,0,15000,15000,20000,18000,52000,47,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Divorced","West"
"5044",11916,7,52000,32000,38000,38000,42000,48000,45,"Black","Female","6TH YEAR COLLEGE","Married","South"
"5045",11917,1,52000,55000,53000,35000,50000,15000,51,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","Northeast"
"5046",11918,5,30000,60000,66000,85000,102000,105000,48,"Non-Black/Non-Hispanic","Female","5TH YEAR COLLEGE","Divorced","South"
"5047",11919,5,0,0,0,0,0,0,46,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","South"
"5048",11920,1,216200,236000,265933,279816,307823,312324,47,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","Northeast"
"5049",11923,5,0,7200,10000,12000,13000,14500,48,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","North Central"
"5050",11924,2,52000,64000,74204,68458,67000,57000,50,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"5051",11925,2,56000,53000,52000,58000,70000,31000,48,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","North Central"
"5052",11926,2,38000,40000,41000,45000,54000,53705,47,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Never Married","North Central"
"5053",11929,5,62000,70000,75000,82000,85000,95000,51,"Non-Black/Non-Hispanic","Female","8TH YEAR COLLEGE OR MORE","Married","South"
"5054",11932,7,0,0,0,10000,0,0,52,"Black","Female","1ST YEAR COLLEGE","Never Married","South"
"5055",11933,7,15000,12000,0,0,0,0,50,"Black","Female","12TH GRADE","Separated","South"
"5056",11934,3,67000,62000,80000,90000,99557,104698,49,"Black","Male","2ND YEAR COLLEGE","Married","South"
"5057",11935,7,15000,33000,40000,24000,40000,40000,46,"Black","Female","12TH GRADE","Married","South"
"5058",11937,3,28000,38000,45000,43000,46000,50000,48,"Black","Male","7TH YEAR COLLEGE","Married","South"
"5059",11939,2,22126,32000,18400,15000,12000,13000,47,"Non-Black/Non-Hispanic","Male","12TH GRADE","Divorced","North Central"
"5060",11941,1,39000,39700,30000,0,0,13000,45,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"5061",11942,1,32000,29000,5000,39000,43000,61826,46,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"5062",11945,4,40000,35000,35500,40000,35000,39000,45,"Hispanic","Male","2ND YEAR COLLEGE","Married","South"
"5063",11948,8,0,0,0,0,0,0,49,"Hispanic","Female","12TH GRADE","Divorced","South"
"5064",11949,5,23000,20000,22500,26000,30000,34444,46,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"5065",11950,7,2000,4000,7000,2000,11000,13681,48,"Black","Female","12TH GRADE","Separated","South"
"5066",11951,7,0,0,0,0,0,0,47,"Black","Female","12TH GRADE","Never Married","South"
"5067",11952,3,0,2200,0,0,0,0,46,"Black","Male","9TH GRADE","Married","South"
"5068",11955,5,80000,0,52000,42000,72000,30000,49,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","South"
"5069",11956,1,64000,68000,67000,0,75000,77000,47,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","Northeast"
"5070",11960,3,45000,50000,40000,20000,40000,30000,48,"Black","Male","5TH YEAR COLLEGE","Divorced","Northeast"
"5071",11966,5,27000,38000,48500,48500,52000,0,49,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Married","South"
"5072",11967,5,32,1000,25000,0,0,0,50,"Non-Black/Non-Hispanic","Female","2ND YEAR COLLEGE","Married","South"
"5073",11972,4,64000,73000,90000,110500,113000,109000,48,"Hispanic","Male","8TH YEAR COLLEGE OR MORE","Married","South"
"5074",11974,8,0,0,0,0,18000,21000,49,"Hispanic","Female","8TH GRADE","Never Married","Northeast"
"5075",11981,8,40000,38000,30000,31000,8500,0,47,"Hispanic","Female","11TH GRADE","Separated","South"
"5076",11987,5,21000,25000,21000,24000,20000,28000,49,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","South"
"5077",11989,5,0,21000,23000,25000,22000,25000,49,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Married","South"
"5078",11990,1,81000,20000,0,70000,76000,102000,52,"Non-Black/Non-Hispanic","Male","8TH YEAR COLLEGE OR MORE","Married","South"
"5079",11993,7,17500,40000,55000,40000,26000,36500,47,"Black","Female","12TH GRADE","Never Married","Northeast"
"5080",11997,1,33000,33000,33000,37000,37000,41000,45,"Non-Black/Non-Hispanic","Male","1ST YEAR COLLEGE","Married","Northeast"
"5081",12000,5,27700,30000,31000,33000,34500,31000,51,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","Northeast"
"5082",12004,5,24000,24000,25700,27000,35000,33000,48,"Non-Black/Non-Hispanic","Female","6TH YEAR COLLEGE","Divorced","Northeast"
"5083",12006,1,25000,35000,20000,17000,52000,61000,49,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Never Married","Northeast"
"5084",12008,1,73000,77000,45000,60000,17400,23000,49,"Non-Black/Non-Hispanic","Male","11TH GRADE","Divorced","North Central"
"5085",12012,1,46800,60000,62400,65000,62500,34000,50,"Non-Black/Non-Hispanic","Male","2ND YEAR COLLEGE","Divorced","North Central"
"5086",12014,1,60000,60000,81699,85000,87545,95000,45,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","West"
"5087",12016,1,1e+05,127000,137000,150000,307823,312324,52,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Divorced","North Central"
"5088",12018,5,31000,35000,50000,52900,55400,58000,52,"Non-Black/Non-Hispanic","Female","12TH GRADE","Widowed","North Central"
"5089",12019,1,51000,59600,54000,58000,62500,60000,47,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","North Central"
"5090",12022,5,42000,47000,50000,63000,61500,66000,53,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","North Central"
"5091",12023,1,58000,55000,65000,65000,67000,70000,45,"Non-Black/Non-Hispanic","Male","4TH YEAR COLLEGE","Married","North Central"
"5092",12029,5,14500,17400,22000,21700,27000,27400,51,"Non-Black/Non-Hispanic","Female","12TH GRADE","Married","South"
"5093",12031,1,32000,40000,30000,40000,0,0,47,"Non-Black/Non-Hispanic","Male","12TH GRADE","Married","South"
"5094",12032,5,12000,18000,18000,24000,31200,24000,46,"Non-Black/Non-Hispanic","Female","12TH GRADE","Separated","South"
"5095",12034,5,216200,52,265933,279816,125000,85000,48,"Non-Black/Non-Hispanic","Female","4TH YEAR COLLEGE","Divorced","South"
